timestamp_utc,sample,group,container,cpu_percent,memory_bytes
2026-08-31T03:44:48.418852+00:00,1,app,streamhub-perf-gateway,5.66,12446597
2026-08-31T03:44:48.418852+00:00,1,app,streamhub-perf-user,0.24,75927388
2026-08-31T03:44:48.418852+00:00,1,app,streamhub-perf-content,4.66,96542392
2026-08-31T03:44:48.418852+00:00,1,app,streamhub-perf-social,29.73,77259080
2026-08-31T03:44:48.418852+00:00,1,infra,streamhub-perf-postgres,18.68,130967142
2026-08-31T03:44:50.454400+00:00,2,app,streamhub-perf-gateway,1.5,13274972
2026-08-31T03:44:50.454400+00:00,2,app,streamhub-perf-user,36.06,76042732
2026-08-31T03:44:50.454400+00:00,2,app,streamhub-perf-content,45.2,110729626
2026-08-31T03:44:50.454400+00:00,2,app,streamhub-perf-social,0.17,66532147
2026-08-31T03:44:50.454400+00:00,2,infra,streamhub-perf-postgres,12.3,130862285
2026-08-31T03:44:52.564344+00:00,3,app,streamhub-perf-gateway,1.89,13033800
2026-08-31T03:44:52.564344+00:00,3,app,streamhub-perf-user,17.42,85521859
2026-08-31T03:44:52.564344+00:00,3,app,streamhub-perf-content,2.61,96584335
2026-08-31T03:44:52.564344+00:00,3,app,streamhub-perf-social,15.16,66595062
2026-08-31T03:44:52.564344+00:00,3,infra,streamhub-perf-postgres,11.36,130862285
2026-08-31T03:44:54.685189+00:00,4,app,streamhub-perf-gateway,1.41,12960399
2026-08-31T03:44:54.685189+00:00,4,app,streamhub-perf-user,0.18,75937874
2026-08-31T03:44:54.685189+00:00,4,app,streamhub-perf-content,15.14,106220749
2026-08-31T03:44:54.685189+00:00,4,app,streamhub-perf-social,46.45,80950067
2026-08-31T03:44:54.685189+00:00,4,infra,streamhub-perf-postgres,12.87,131072000
2026-08-31T03:44:56.736134+00:00,5,app,streamhub-perf-gateway,1.64,12792627
2026-08-31T03:44:56.736134+00:00,5,app,streamhub-perf-user,42.08,76210504
2026-08-31T03:44:56.736134+00:00,5,app,streamhub-perf-content,0.0,110519910
2026-08-31T03:44:56.736134+00:00,5,app,streamhub-perf-social,0.21,66532147
2026-08-31T03:44:56.736134+00:00,5,infra,streamhub-perf-postgres,13.36,131072000
2026-08-31T03:44:58.777361+00:00,6,app,streamhub-perf-gateway,1.81,12593398
2026-08-31T03:44:58.777361+00:00,6,app,streamhub-perf-user,13.06,84043366
2026-08-31T03:44:58.777361+00:00,6,app,streamhub-perf-content,0.0,96542392
2026-08-31T03:44:58.777361+00:00,6,app,streamhub-perf-social,0.15,66532147
2026-08-31T03:44:58.777361+00:00,6,infra,streamhub-perf-postgres,14.78,130967142
2026-08-31T03:45:00.813001+00:00,7,app,streamhub-perf-gateway,8.09,12824084
2026-08-31T03:45:00.813001+00:00,7,app,streamhub-perf-user,0.15,75937874
2026-08-31T03:45:00.813001+00:00,7,app,streamhub-perf-content,33.87,110519910
2026-08-31T03:45:00.813001+00:00,7,app,streamhub-perf-social,45.96,67276636
2026-08-31T03:45:00.813001+00:00,7,infra,streamhub-perf-postgres,14.17,131910861
2026-08-31T03:45:02.871987+00:00,8,app,streamhub-perf-gateway,10.94,12530483
2026-08-31T03:45:02.871987+00:00,8,app,streamhub-perf-user,43.47,76189532
2026-08-31T03:45:02.871987+00:00,8,app,streamhub-perf-content,2.2,96552878
2026-08-31T03:45:02.871987+00:00,8,app,streamhub-perf-social,8.0,71712113
2026-08-31T03:45:02.871987+00:00,8,infra,streamhub-perf-postgres,12.57,131386573
2026-08-31T03:45:05.028150+00:00,9,app,streamhub-perf-gateway,8.72,12551455
2026-08-31T03:45:05.028150+00:00,9,app,streamhub-perf-user,17.11,85941289
2026-08-31T03:45:05.028150+00:00,9,app,streamhub-perf-content,26.94,106849894
2026-08-31T03:45:05.028150+00:00,9,app,streamhub-perf-social,0.16,66542633
2026-08-31T03:45:05.028150+00:00,9,infra,streamhub-perf-postgres,14.1,130862285
2026-08-31T03:45:07.060986+00:00,10,app,streamhub-perf-gateway,6.54,12488540
2026-08-31T03:45:07.060986+00:00,10,app,streamhub-perf-user,0.15,75937874
2026-08-31T03:45:07.060986+00:00,10,app,streamhub-perf-content,0.0,110519910
2026-08-31T03:45:07.060986+00:00,10,app,streamhub-perf-social,27.49,66542633
2026-08-31T03:45:07.060986+00:00,10,infra,streamhub-perf-postgres,12.93,131386573
