timestamp_utc,sample,group,container,cpu_percent,memory_bytes
2026-08-31T03:36:11.214197+00:00,1,app,streamhub-perf-gateway,8.5,16651387
2026-08-31T03:36:11.214197+00:00,1,app,streamhub-perf-user,48.06,100789125
2026-08-31T03:36:11.214197+00:00,1,app,streamhub-perf-content,37.47,118174515
2026-08-31T03:36:11.214197+00:00,1,app,streamhub-perf-social,0.14,79461089
2026-08-31T03:36:11.214197+00:00,1,infra,streamhub-perf-postgres,12.77,138726605
2026-08-31T03:36:13.426709+00:00,2,app,streamhub-perf-gateway,0.83,17081303
2026-08-31T03:36:13.426709+00:00,2,app,streamhub-perf-user,50.56,90659881
2026-08-31T03:36:13.426709+00:00,2,app,streamhub-perf-content,0.0,119118234
2026-08-31T03:36:13.426709+00:00,2,app,streamhub-perf-social,40.87,80195092
2026-08-31T03:36:13.426709+00:00,2,infra,streamhub-perf-postgres,15.2,139565466
2026-08-31T03:36:15.483083+00:00,3,app,streamhub-perf-gateway,1.19,16546529
2026-08-31T03:36:15.483083+00:00,3,app,streamhub-perf-user,49.93,99834921
2026-08-31T03:36:15.483083+00:00,3,app,streamhub-perf-content,0.0,105172173
2026-08-31T03:36:15.483083+00:00,3,app,streamhub-perf-social,18.68,89149932
2026-08-31T03:36:15.483083+00:00,3,infra,streamhub-perf-postgres,13.51,139041178
2026-08-31T03:36:17.514003+00:00,4,app,streamhub-perf-gateway,6.08,16515072
2026-08-31T03:36:17.514003+00:00,4,app,streamhub-perf-user,48.2,90397737
2026-08-31T03:36:17.514003+00:00,4,app,streamhub-perf-content,0.0,119118234
2026-08-31T03:36:17.514003+00:00,4,app,streamhub-perf-social,0.15,79471575
2026-08-31T03:36:17.514003+00:00,4,infra,streamhub-perf-postgres,15.81,139041178
2026-08-31T03:36:19.552074+00:00,5,app,streamhub-perf-gateway,6.04,16494100
2026-08-31T03:36:19.552074+00:00,5,app,streamhub-perf-user,51.16,92610232
2026-08-31T03:36:19.552074+00:00,5,app,streamhub-perf-content,0.0,105172173
2026-08-31T03:36:19.552074+00:00,5,app,streamhub-perf-social,37.45,79503032
2026-08-31T03:36:19.552074+00:00,5,infra,streamhub-perf-postgres,13.64,138936320
2026-08-31T03:36:21.593558+00:00,6,app,streamhub-perf-gateway,5.68,16473129
2026-08-31T03:36:21.593558+00:00,6,app,streamhub-perf-user,48.85,99719578
2026-08-31T03:36:21.593558+00:00,6,app,streamhub-perf-content,40.46,119118234
2026-08-31T03:36:21.593558+00:00,6,app,streamhub-perf-social,18.85,89244303
2026-08-31T03:36:21.593558+00:00,6,infra,streamhub-perf-postgres,14.54,138831462
2026-08-31T03:36:23.781393+00:00,7,app,streamhub-perf-gateway,6.06,16494100
2026-08-31T03:36:23.781393+00:00,7,app,streamhub-perf-user,51.33,90146079
2026-08-31T03:36:23.781393+00:00,7,app,streamhub-perf-content,3.05,105067315
2026-08-31T03:36:23.781393+00:00,7,app,streamhub-perf-social,0.16,79471575
2026-08-31T03:36:23.781393+00:00,7,infra,streamhub-perf-postgres,19.28,139041178
2026-08-31T03:36:25.854920+00:00,8,app,streamhub-perf-gateway,5.93,16672358
2026-08-31T03:36:25.854920+00:00,8,app,streamhub-perf-user,50.16,92819948
2026-08-31T03:36:25.854920+00:00,8,app,streamhub-perf-content,22.18,114714214
2026-08-31T03:36:25.854920+00:00,8,app,streamhub-perf-social,27.4,79482061
2026-08-31T03:36:25.854920+00:00,8,infra,streamhub-perf-postgres,14.03,139670323
2026-08-31T03:36:27.899372+00:00,9,app,streamhub-perf-gateway,6.41,17542676
2026-08-31T03:36:27.899372+00:00,9,app,streamhub-perf-user,49.42,100201923
2026-08-31T03:36:27.899372+00:00,9,app,streamhub-perf-content,0.0,119118234
2026-08-31T03:36:27.899372+00:00,9,app,streamhub-perf-social,28.38,89957335
2026-08-31T03:36:27.899372+00:00,9,infra,streamhub-perf-postgres,15.25,139146035
2026-08-31T03:36:29.947572+00:00,10,app,streamhub-perf-gateway,7.37,17228104
2026-08-31T03:36:29.947572+00:00,10,app,streamhub-perf-user,50.42,90146079
2026-08-31T03:36:29.947572+00:00,10,app,streamhub-perf-content,0.0,105067315
2026-08-31T03:36:29.947572+00:00,10,app,streamhub-perf-social,0.17,79482061
2026-08-31T03:36:29.947572+00:00,10,infra,streamhub-perf-postgres,9.34,141348045
2026-08-31T03:36:32.067585+00:00,11,app,streamhub-perf-gateway,5.26,21390950
2026-08-31T03:36:32.067585+00:00,11,app,streamhub-perf-user,48.63,100852040
2026-08-31T03:36:32.067585+00:00,11,app,streamhub-perf-content,22.8,119118234
2026-08-31T03:36:32.067585+00:00,11,app,streamhub-perf-social,25.42,79482061
2026-08-31T03:36:32.067585+00:00,11,infra,streamhub-perf-postgres,0.46,139250893
2026-08-31T03:36:34.189430+00:00,12,app,streamhub-perf-gateway,2.91,20877148
2026-08-31T03:36:34.189430+00:00,12,app,streamhub-perf-user,50.03,100705239
2026-08-31T03:36:34.189430+00:00,12,app,streamhub-perf-content,2.26,105067315
2026-08-31T03:36:34.189430+00:00,12,app,streamhub-perf-social,33.7,92169830
2026-08-31T03:36:34.189430+00:00,12,infra,streamhub-perf-postgres,0.98,138726605
2026-08-31T03:36:36.228188+00:00,13,app,streamhub-perf-gateway,0.21,16588472
2026-08-31T03:36:36.228188+00:00,13,app,streamhub-perf-user,49.04,90680852
2026-08-31T03:36:36.228188+00:00,13,app,streamhub-perf-content,38.63,118069658
2026-08-31T03:36:36.228188+00:00,13,app,streamhub-perf-social,0.18,79482061
2026-08-31T03:36:36.228188+00:00,13,infra,streamhub-perf-postgres,0.19,138726605
2026-08-31T03:36:38.273852+00:00,14,app,streamhub-perf-gateway,0.0,16336814
2026-08-31T03:36:38.273852+00:00,14,app,streamhub-perf-user,53.17,99740549
2026-08-31T03:36:38.273852+00:00,14,app,streamhub-perf-content,0.0,118803661
2026-08-31T03:36:38.273852+00:00,14,app,streamhub-perf-social,15.12,79482061
2026-08-31T03:36:38.273852+00:00,14,infra,streamhub-perf-postgres,0.06,138726605
2026-08-31T03:36:40.310988+00:00,15,app,streamhub-perf-gateway,0.09,16326328
2026-08-31T03:36:40.310988+00:00,15,app,streamhub-perf-user,47.9,90764739
2026-08-31T03:36:40.310988+00:00,15,app,streamhub-perf-content,0.0,104763228
2026-08-31T03:36:40.310988+00:00,15,app,streamhub-perf-social,38.44,92746547
2026-08-31T03:36:40.310988+00:00,15,infra,streamhub-perf-postgres,0.06,138726605
