timestamp_utc,sample,group,container,cpu_percent,memory_bytes
2026-08-31T03:44:20.783826+00:00,1,app,streamhub-perf-gateway,3.37,13967032
2026-08-31T03:44:20.783826+00:00,1,app,streamhub-perf-user,40.91,88919245
2026-08-31T03:44:20.783826+00:00,1,app,streamhub-perf-content,53.16,109576192
2026-08-31T03:44:20.783826+00:00,1,app,streamhub-perf-social,42.12,66752348
2026-08-31T03:44:20.783826+00:00,1,infra,streamhub-perf-postgres,17.95,114819072
2026-08-31T03:44:22.906987+00:00,2,app,streamhub-perf-gateway,5.87,14292091
2026-08-31T03:44:22.906987+00:00,2,app,streamhub-perf-user,41.02,88531272
2026-08-31T03:44:22.906987+00:00,2,app,streamhub-perf-content,51.54,96248791
2026-08-31T03:44:22.906987+00:00,2,app,streamhub-perf-social,13.78,75916902
2026-08-31T03:44:22.906987+00:00,2,infra,streamhub-perf-postgres,12.54,116811366
2026-08-31T03:44:25.055476+00:00,3,app,streamhub-perf-gateway,4.0,13327401
2026-08-31T03:44:25.055476+00:00,3,app,streamhub-perf-user,0.19,75833016
2026-08-31T03:44:25.055476+00:00,3,app,streamhub-perf-content,50.03,104689828
2026-08-31T03:44:25.055476+00:00,3,app,streamhub-perf-social,6.39,66511176
2026-08-31T03:44:25.055476+00:00,3,infra,streamhub-perf-postgres,12.33,115657933
2026-08-31T03:44:27.097616+00:00,4,app,streamhub-perf-gateway,4.41,13568573
2026-08-31T03:44:27.097616+00:00,4,app,streamhub-perf-user,6.54,75843502
2026-08-31T03:44:27.097616+00:00,4,app,streamhub-perf-content,50.25,110205338
2026-08-31T03:44:27.097616+00:00,4,app,streamhub-perf-social,52.76,79618376
2026-08-31T03:44:27.097616+00:00,4,infra,streamhub-perf-postgres,10.83,114189926
2026-08-31T03:44:29.134792+00:00,5,app,streamhub-perf-gateway,13.02,14229176
2026-08-31T03:44:29.134792+00:00,5,app,streamhub-perf-user,47.73,76493619
2026-08-31T03:44:29.134792+00:00,5,app,streamhub-perf-content,49.42,97108623
2026-08-31T03:44:29.134792+00:00,5,app,streamhub-perf-social,0.15,66511176
2026-08-31T03:44:29.134792+00:00,5,infra,streamhub-perf-postgres,21.5,116811366
2026-08-31T03:44:31.186185+00:00,6,app,streamhub-perf-gateway,10.91,14197719
2026-08-31T03:44:31.186185+00:00,6,app,streamhub-perf-user,3.58,80604037
2026-08-31T03:44:31.186185+00:00,6,app,streamhub-perf-content,53.08,107374182
2026-08-31T03:44:31.186185+00:00,6,app,streamhub-perf-social,10.95,66511176
2026-08-31T03:44:31.186185+00:00,6,infra,streamhub-perf-postgres,14.84,116811366
2026-08-31T03:44:33.290116+00:00,7,app,streamhub-perf-gateway,12.81,13159629
2026-08-31T03:44:33.290116+00:00,7,app,streamhub-perf-user,0.18,75853988
2026-08-31T03:44:33.290116+00:00,7,app,streamhub-perf-content,52.35,96794051
2026-08-31T03:44:33.290116+00:00,7,app,streamhub-perf-social,45.07,79922463
2026-08-31T03:44:33.290116+00:00,7,infra,streamhub-perf-postgres,31.28,117755085
2026-08-31T03:44:35.441275+00:00,8,app,streamhub-perf-gateway,11.31,12897485
2026-08-31T03:44:35.441275+00:00,8,app,streamhub-perf-user,41.01,76116132
2026-08-31T03:44:35.441275+00:00,8,app,streamhub-perf-content,52.64,105172173
2026-08-31T03:44:35.441275+00:00,8,app,streamhub-perf-social,0.17,66521661
2026-08-31T03:44:35.441275+00:00,8,infra,streamhub-perf-postgres,25.06,114609357
2026-08-31T03:44:37.476595+00:00,9,app,streamhub-perf-gateway,8.73,18077450
2026-08-31T03:44:37.476595+00:00,9,app,streamhub-perf-user,15.46,85270200
2026-08-31T03:44:37.476595+00:00,9,app,streamhub-perf-content,54.35,111673344
2026-08-31T03:44:37.476595+00:00,9,app,streamhub-perf-social,8.25,66521661
2026-08-31T03:44:37.476595+00:00,9,infra,streamhub-perf-postgres,20.43,118489088
2026-08-31T03:44:39.516059+00:00,10,app,streamhub-perf-gateway,1.01,12079596
2026-08-31T03:44:39.516059+00:00,10,app,streamhub-perf-user,0.17,75853988
2026-08-31T03:44:39.516059+00:00,10,app,streamhub-perf-content,9.24,95630131
2026-08-31T03:44:39.516059+00:00,10,app,streamhub-perf-social,47.47,67308093
2026-08-31T03:44:39.516059+00:00,10,infra,streamhub-perf-postgres,15.06,112197632
