timestamp_utc,sample,group,container,cpu_percent,memory_bytes
2026-08-31T03:40:10.606357+00:00,1,app,streamhub-perf-monolith,50.59,118593946
2026-08-31T03:40:10.606357+00:00,1,infra,streamhub-perf-postgres,27.51,111883059
2026-08-31T03:40:12.684021+00:00,2,app,streamhub-perf-monolith,49.9,116182221
2026-08-31T03:40:12.684021+00:00,2,infra,streamhub-perf-postgres,13.65,113980211
2026-08-31T03:40:14.791498+00:00,3,app,streamhub-perf-monolith,52.51,117335654
2026-08-31T03:40:14.791498+00:00,3,infra,streamhub-perf-postgres,13.92,115238502
2026-08-31T03:40:16.803214+00:00,4,app,streamhub-perf-monolith,50.78,121110528
2026-08-31T03:40:16.803214+00:00,4,infra,streamhub-perf-postgres,14.09,112197632
2026-08-31T03:40:18.820745+00:00,5,app,streamhub-perf-monolith,50.4,116496794
2026-08-31T03:40:18.820745+00:00,5,infra,streamhub-perf-postgres,16.42,117440512
2026-08-31T03:40:20.840994+00:00,6,app,streamhub-perf-monolith,50.14,116811366
2026-08-31T03:40:20.840994+00:00,6,infra,streamhub-perf-postgres,14.7,114189926
2026-08-31T03:40:22.883963+00:00,7,app,streamhub-perf-monolith,54.91,121215386
2026-08-31T03:40:22.883963+00:00,7,infra,streamhub-perf-postgres,23.96,117021082
2026-08-31T03:40:25.015156+00:00,8,app,streamhub-perf-monolith,52.64,116601651
2026-08-31T03:40:25.015156+00:00,8,infra,streamhub-perf-postgres,13.95,115238502
2026-08-31T03:40:27.038193+00:00,9,app,streamhub-perf-monolith,49.56,116391936
2026-08-31T03:40:27.038193+00:00,9,infra,streamhub-perf-postgres,9.74,114714214
2026-08-31T03:40:29.050459+00:00,10,app,streamhub-perf-monolith,52.02,120900813
2026-08-31T03:40:29.050459+00:00,10,infra,streamhub-perf-postgres,20.48,115657933
2026-08-31T03:40:31.061471+00:00,11,app,streamhub-perf-monolith,0.15,115028787
2026-08-31T03:40:31.061471+00:00,11,infra,streamhub-perf-postgres,12.84,108422758
