timestamp_utc,sample,group,container,cpu_percent,memory_bytes
2026-08-31T03:42:28.522756+00:00,1,app,streamhub-perf-monolith,51.38,96594821
2026-08-31T03:42:28.522756+00:00,1,infra,streamhub-perf-postgres,31.39,124256256
2026-08-31T03:42:30.542428+00:00,2,app,streamhub-perf-monolith,50.78,93721723
2026-08-31T03:42:30.542428+00:00,2,infra,streamhub-perf-postgres,24.49,126458266
2026-08-31T03:42:32.590729+00:00,3,app,streamhub-perf-monolith,53.62,102571704
2026-08-31T03:42:32.590729+00:00,3,infra,streamhub-perf-postgres,8.14,120795955
2026-08-31T03:42:34.729819+00:00,4,app,streamhub-perf-monolith,49.48,94078239
2026-08-31T03:42:34.729819+00:00,4,infra,streamhub-perf-postgres,18.79,119747379
2026-08-31T03:42:36.754233+00:00,5,app,streamhub-perf-monolith,50.3,93449093
2026-08-31T03:42:36.754233+00:00,5,infra,streamhub-perf-postgres,16.52,129708851
2026-08-31T03:42:38.765816+00:00,6,app,streamhub-perf-monolith,50.54,97265910
2026-08-31T03:42:38.765816+00:00,6,infra,streamhub-perf-postgres,10.94,119327949
2026-08-31T03:42:40.783620+00:00,7,app,streamhub-perf-monolith,49.7,94204068
2026-08-31T03:42:40.783620+00:00,7,infra,streamhub-perf-postgres,12.16,122054246
2026-08-31T03:42:42.847198+00:00,8,app,streamhub-perf-monolith,51.07,93501522
2026-08-31T03:42:42.847198+00:00,8,infra,streamhub-perf-postgres,17.46,125199974
2026-08-31T03:42:45.051926+00:00,9,app,streamhub-perf-monolith,54.72,99394519
2026-08-31T03:42:45.051926+00:00,9,infra,streamhub-perf-postgres,23.69,120586240
2026-08-31T03:42:47.074195+00:00,10,app,streamhub-perf-monolith,38.42,92232745
2026-08-31T03:42:47.074195+00:00,10,infra,streamhub-perf-postgres,30.38,109785907
