timestamp_utc,sample,group,container,cpu_percent,memory_bytes
2026-08-31T03:42:57.349643+00:00,1,app,streamhub-perf-monolith,49.81,100967383
2026-08-31T03:42:57.349643+00:00,1,infra,streamhub-perf-postgres,12.69,109995622
2026-08-31T03:42:59.364993+00:00,2,app,streamhub-perf-monolith,49.65,91278541
2026-08-31T03:42:59.364993+00:00,2,infra,streamhub-perf-postgres,11.4,110624768
2026-08-31T03:43:01.388045+00:00,3,app,streamhub-perf-monolith,50.73,100621353
2026-08-31T03:43:01.388045+00:00,3,infra,streamhub-perf-postgres,13.3,110834483
2026-08-31T03:43:03.537942+00:00,4,app,streamhub-perf-monolith,53.31,91278541
2026-08-31T03:43:03.537942+00:00,4,infra,streamhub-perf-postgres,11.25,111149056
2026-08-31T03:43:05.565250+00:00,5,app,streamhub-perf-monolith,49.46,91268055
2026-08-31T03:43:05.565250+00:00,5,infra,streamhub-perf-postgres,9.03,112931635
2026-08-31T03:43:07.580722+00:00,6,app,streamhub-perf-monolith,50.17,94078239
2026-08-31T03:43:07.580722+00:00,6,infra,streamhub-perf-postgres,0.0,109890765
2026-08-31T03:43:09.594081+00:00,7,app,streamhub-perf-monolith,49.4,101407785
2026-08-31T03:43:09.594081+00:00,7,infra,streamhub-perf-postgres,0.29,110205338
2026-08-31T03:43:11.610585+00:00,8,app,streamhub-perf-monolith,49.25,91257569
2026-08-31T03:43:11.610585+00:00,8,infra,streamhub-perf-postgres,0.0,109890765
2026-08-31T03:43:13.738763+00:00,9,app,streamhub-perf-monolith,51.05,101082726
2026-08-31T03:43:13.738763+00:00,9,infra,streamhub-perf-postgres,1.19,110624768
2026-08-31T03:43:15.773083+00:00,10,app,streamhub-perf-monolith,49.89,91247084
2026-08-31T03:43:15.773083+00:00,10,infra,streamhub-perf-postgres,0.01,109890765
2026-08-31T03:43:17.789700+00:00,11,app,streamhub-perf-monolith,49.52,101890130
2026-08-31T03:43:17.789700+00:00,11,infra,streamhub-perf-postgres,0.34,110415053
2026-08-31T03:43:19.806537+00:00,12,app,streamhub-perf-monolith,49.44,91247084
2026-08-31T03:43:19.806537+00:00,12,infra,streamhub-perf-postgres,0.0,109890765
2026-08-31T03:43:21.823008+00:00,13,app,streamhub-perf-monolith,49.73,91614085
2026-08-31T03:43:21.823008+00:00,13,infra,streamhub-perf-postgres,0.44,110729626
2026-08-31T03:43:23.923381+00:00,14,app,streamhub-perf-monolith,48.59,94854185
2026-08-31T03:43:23.923381+00:00,14,infra,streamhub-perf-postgres,0.0,109890765
2026-08-31T03:43:26.000989+00:00,15,app,streamhub-perf-monolith,49.36,91498742
2026-08-31T03:43:26.000989+00:00,15,infra,streamhub-perf-postgres,0.34,110415053
2026-08-31T03:43:28.024096+00:00,16,app,streamhub-perf-monolith,51.91,95661588
2026-08-31T03:43:28.024096+00:00,16,infra,streamhub-perf-postgres,8.3,109890765
2026-08-31T03:43:30.032675+00:00,17,app,streamhub-perf-monolith,28.9,91488256
2026-08-31T03:43:30.032675+00:00,17,infra,streamhub-perf-postgres,11.62,110205338
