timestamp_utc,sample,group,container,cpu_percent,memory_bytes
2026-08-31T03:53:01.449209+00:00,1,app,streamhub-perf-gateway,1.18,12278825
2026-08-31T03:53:01.449209+00:00,1,app,streamhub-perf-user,48.58,96993280
2026-08-31T03:53:01.449209+00:00,1,app,streamhub-perf-content,50.64,96259277
2026-08-31T03:53:01.449209+00:00,1,app,streamhub-perf-social,0.15,67559752
2026-08-31T03:53:01.449209+00:00,1,infra,streamhub-perf-postgres,8.6,100086579
2026-08-31T03:53:03.553774+00:00,2,app,streamhub-perf-gateway,2.27,13264486
2026-08-31T03:53:03.553774+00:00,2,app,streamhub-perf-user,41.46,93774152
2026-08-31T03:53:03.553774+00:00,2,app,streamhub-perf-content,51.24,92285174
2026-08-31T03:53:03.553774+00:00,2,app,streamhub-perf-social,42.24,67591209
2026-08-31T03:53:03.553774+00:00,2,infra,streamhub-perf-postgres,31.84,99834921
2026-08-31T03:53:05.703450+00:00,3,app,streamhub-perf-gateway,1.1,13809746
2026-08-31T03:53:05.703450+00:00,3,app,streamhub-perf-user,6.86,84315996
2026-08-31T03:53:05.703450+00:00,3,app,streamhub-perf-content,51.49,106011034
2026-08-31T03:53:05.703450+00:00,3,app,streamhub-perf-social,19.65,77342966
2026-08-31T03:53:05.703450+00:00,3,infra,streamhub-perf-postgres,17.32,100852040
2026-08-31T03:53:07.744114+00:00,4,app,streamhub-perf-gateway,2.52,12803113
2026-08-31T03:53:07.744114+00:00,4,app,streamhub-perf-user,50.43,96867451
2026-08-31T03:53:07.744114+00:00,4,app,streamhub-perf-content,49.47,92840919
2026-08-31T03:53:07.744114+00:00,4,app,streamhub-perf-social,0.14,67559752
2026-08-31T03:53:07.744114+00:00,4,infra,streamhub-perf-postgres,27.69,100107551
2026-08-31T03:53:09.798574+00:00,5,app,streamhub-perf-gateway,0.85,12561940
2026-08-31T03:53:09.798574+00:00,5,app,streamhub-perf-user,6.81,84326482
2026-08-31T03:53:09.798574+00:00,5,app,streamhub-perf-content,51.45,105696461
2026-08-31T03:53:09.798574+00:00,5,app,streamhub-perf-social,25.16,67591209
2026-08-31T03:53:09.798574+00:00,5,infra,streamhub-perf-postgres,18.27,100348723
2026-08-31T03:53:11.834073+00:00,6,app,streamhub-perf-gateway,3.42,12708741
2026-08-31T03:53:11.834073+00:00,6,app,streamhub-perf-user,39.55,84903199
2026-08-31T03:53:11.834073+00:00,6,app,streamhub-perf-content,49.7,93207921
2026-08-31T03:53:11.834073+00:00,6,app,streamhub-perf-social,27.62,77909197
2026-08-31T03:53:11.834073+00:00,6,infra,streamhub-perf-postgres,28.09,100935926
2026-08-31T03:53:14.031720+00:00,7,app,streamhub-perf-gateway,6.6,12310282
2026-08-31T03:53:14.031720+00:00,7,app,streamhub-perf-user,28.27,93512008
2026-08-31T03:53:14.031720+00:00,7,app,streamhub-perf-content,48.98,105172173
2026-08-31T03:53:14.031720+00:00,7,app,streamhub-perf-social,0.16,67559752
2026-08-31T03:53:14.031720+00:00,7,infra,streamhub-perf-postgres,17.27,100547953
2026-08-31T03:53:16.078080+00:00,8,app,streamhub-perf-gateway,8.92,12907971
2026-08-31T03:53:16.078080+00:00,8,app,streamhub-perf-user,16.05,84892713
2026-08-31T03:53:16.078080+00:00,8,app,streamhub-perf-content,51.07,93512008
2026-08-31T03:53:16.078080+00:00,8,app,streamhub-perf-social,14.01,67580723
2026-08-31T03:53:16.078080+00:00,8,infra,streamhub-perf-postgres,24.04,99971236
2026-08-31T03:53:18.125837+00:00,9,app,streamhub-perf-gateway,8.0,12582912
2026-08-31T03:53:18.125837+00:00,9,app,streamhub-perf-user,44.01,84724941
2026-08-31T03:53:18.125837+00:00,9,app,streamhub-perf-content,50.35,105696461
2026-08-31T03:53:18.125837+00:00,9,app,streamhub-perf-social,40.26,80436265
2026-08-31T03:53:18.125837+00:00,9,infra,streamhub-perf-postgres,18.86,100296294
2026-08-31T03:53:20.161068+00:00,10,app,streamhub-perf-gateway,6.29,12247368
2026-08-31T03:53:20.161068+00:00,10,app,streamhub-perf-user,13.09,92715090
2026-08-31T03:53:20.161068+00:00,10,app,streamhub-perf-content,8.57,92211773
2026-08-31T03:53:20.161068+00:00,10,app,streamhub-perf-social,0.16,67559752
2026-08-31T03:53:20.161068+00:00,10,infra,streamhub-perf-postgres,13.66,99363062
