timestamp_utc,sample,group,container,cpu_percent,memory_bytes
2026-08-31T03:52:34.867144+00:00,1,app,streamhub-perf-gateway,3.34,12436111
2026-08-31T03:52:34.867144+00:00,1,app,streamhub-perf-user,41.49,95892275
2026-08-31T03:52:34.867144+00:00,1,app,streamhub-perf-content,51.35,107269325
2026-08-31T03:52:34.867144+00:00,1,app,streamhub-perf-social,40.72,80656466
2026-08-31T03:52:34.867144+00:00,1,infra,streamhub-perf-postgres,18.41,93302292
2026-08-31T03:52:36.916794+00:00,2,app,streamhub-perf-gateway,6.7,13453230
2026-08-31T03:52:36.916794+00:00,2,app,streamhub-perf-user,0.16,82910904
2026-08-31T03:52:36.916794+00:00,2,app,streamhub-perf-content,51.22,93532979
2026-08-31T03:52:36.916794+00:00,2,app,streamhub-perf-social,0.17,67528294
2026-08-31T03:52:36.916794+00:00,2,infra,streamhub-perf-postgres,21.18,92662661
2026-08-31T03:52:38.956989+00:00,3,app,streamhub-perf-gateway,3.66,12981371
2026-08-31T03:52:38.956989+00:00,3,app,streamhub-perf-user,14.44,82910904
2026-08-31T03:52:38.956989+00:00,3,app,streamhub-perf-content,48.47,105067315
2026-08-31T03:52:38.956989+00:00,3,app,streamhub-perf-social,17.91,67538780
2026-08-31T03:52:38.956989+00:00,3,infra,streamhub-perf-postgres,17.23,92788490
2026-08-31T03:52:41.002342+00:00,4,app,streamhub-perf-gateway,7.37,13274972
2026-08-31T03:52:41.002342+00:00,4,app,streamhub-perf-user,39.25,95818875
2026-08-31T03:52:41.002342+00:00,4,app,streamhub-perf-content,52.65,92243231
2026-08-31T03:52:41.002342+00:00,4,app,streamhub-perf-social,39.04,80625009
2026-08-31T03:52:41.002342+00:00,4,infra,streamhub-perf-postgres,21.78,94875156
2026-08-31T03:52:43.111533+00:00,5,app,streamhub-perf-gateway,3.65,13547602
2026-08-31T03:52:43.111533+00:00,5,app,streamhub-perf-user,0.17,82910904
2026-08-31T03:52:43.111533+00:00,5,app,streamhub-perf-content,51.31,103022592
2026-08-31T03:52:43.111533+00:00,5,app,streamhub-perf-social,0.18,67538780
2026-08-31T03:52:43.111533+00:00,5,infra,streamhub-perf-postgres,17.45,95063900
2026-08-31T03:52:45.243210+00:00,6,app,streamhub-perf-gateway,6.22,13180600
2026-08-31T03:52:45.243210+00:00,6,app,streamhub-perf-user,16.68,82910904
2026-08-31T03:52:45.243210+00:00,6,app,streamhub-perf-content,51.25,92526346
2026-08-31T03:52:45.243210+00:00,6,app,streamhub-perf-social,13.78,67538780
2026-08-31T03:52:45.243210+00:00,6,infra,streamhub-perf-postgres,17.35,99656663
2026-08-31T03:52:47.299969+00:00,7,app,streamhub-perf-gateway,7.66,13390316
2026-08-31T03:52:47.299969+00:00,7,app,streamhub-perf-user,40.52,95021957
2026-08-31T03:52:47.299969+00:00,7,app,streamhub-perf-content,55.48,101732844
2026-08-31T03:52:47.299969+00:00,7,app,streamhub-perf-social,44.13,80247521
2026-08-31T03:52:47.299969+00:00,7,infra,streamhub-perf-postgres,5.0,94162125
2026-08-31T03:52:49.329073+00:00,8,app,streamhub-perf-gateway,10.04,13379830
2026-08-31T03:52:49.329073+00:00,8,app,streamhub-perf-user,0.14,82921390
2026-08-31T03:52:49.329073+00:00,8,app,streamhub-perf-content,49.54,92012544
2026-08-31T03:52:49.329073+00:00,8,app,streamhub-perf-social,0.15,67549266
2026-08-31T03:52:49.329073+00:00,8,infra,streamhub-perf-postgres,3.61,94948557
2026-08-31T03:52:51.372634+00:00,9,app,streamhub-perf-gateway,14.53,13484687
2026-08-31T03:52:51.372634+00:00,9,app,streamhub-perf-user,26.33,82921390
2026-08-31T03:52:51.372634+00:00,9,app,streamhub-perf-content,47.8,93847552
2026-08-31T03:52:51.372634+00:00,9,app,streamhub-perf-social,19.45,67549266
2026-08-31T03:52:51.372634+00:00,9,infra,streamhub-perf-postgres,6.73,93920952
2026-08-31T03:52:53.469968+00:00,10,app,streamhub-perf-gateway,10.58,13254001
2026-08-31T03:52:53.469968+00:00,10,app,streamhub-perf-user,29.05,93512008
2026-08-31T03:52:53.469968+00:00,10,app,streamhub-perf-content,47.22,104165540
2026-08-31T03:52:53.469968+00:00,10,app,streamhub-perf-social,34.74,80310436
2026-08-31T03:52:53.469968+00:00,10,infra,streamhub-perf-postgres,3.68,94686413
