timestamp_utc,sample,group,container,cpu_percent,memory_bytes
2026-08-31T03:48:43.075225+00:00,1,app,streamhub-perf-monolith,47.61,88531272
2026-08-31T03:48:43.075225+00:00,1,infra,streamhub-perf-postgres,0.03,89883935
2026-08-31T03:48:45.205820+00:00,2,app,streamhub-perf-monolith,46.17,94644470
2026-08-31T03:48:45.205820+00:00,2,infra,streamhub-perf-postgres,0.16,89883935
2026-08-31T03:48:47.221412+00:00,3,app,streamhub-perf-monolith,49.36,88531272
2026-08-31T03:48:47.221412+00:00,3,infra,streamhub-perf-postgres,0.02,89873449
2026-08-31T03:48:49.241336+00:00,4,app,streamhub-perf-monolith,49.88,92631204
2026-08-31T03:48:49.241336+00:00,4,infra,streamhub-perf-postgres,0.02,90093650
2026-08-31T03:48:51.259246+00:00,5,app,streamhub-perf-monolith,49.07,88531272
2026-08-31T03:48:51.259246+00:00,5,infra,streamhub-perf-postgres,6.22,89873449
2026-08-31T03:48:53.331062+00:00,6,app,streamhub-perf-monolith,50.41,91718943
2026-08-31T03:48:53.331062+00:00,6,infra,streamhub-perf-postgres,18.47,89873449
2026-08-31T03:48:55.430165+00:00,7,app,streamhub-perf-monolith,51.24,88531272
2026-08-31T03:48:55.430165+00:00,7,infra,streamhub-perf-postgres,12.51,89925878
2026-08-31T03:48:57.449667+00:00,8,app,streamhub-perf-monolith,49.33,94539612
2026-08-31T03:48:57.449667+00:00,8,infra,streamhub-perf-postgres,14.07,90041221
2026-08-31T03:48:59.463602+00:00,9,app,streamhub-perf-monolith,49.14,88531272
2026-08-31T03:48:59.463602+00:00,9,infra,streamhub-perf-postgres,15.6,89915392
2026-08-31T03:49:01.484867+00:00,10,app,streamhub-perf-monolith,49.88,96930365
2026-08-31T03:49:01.484867+00:00,10,infra,streamhub-perf-postgres,12.44,89873449
2026-08-31T03:49:03.679010+00:00,11,app,streamhub-perf-monolith,54.14,88793416
2026-08-31T03:49:03.679010+00:00,11,infra,streamhub-perf-postgres,13.82,89894420
2026-08-31T03:49:05.748770+00:00,12,app,streamhub-perf-monolith,53.06,97632911
2026-08-31T03:49:05.748770+00:00,12,infra,streamhub-perf-postgres,13.88,90649395
2026-08-31T03:49:07.775022+00:00,13,app,streamhub-perf-monolith,51.43,88531272
2026-08-31T03:49:07.775022+00:00,13,infra,streamhub-perf-postgres,21.5,90890568
2026-08-31T03:49:09.839839+00:00,14,app,streamhub-perf-monolith,50.03,96322191
2026-08-31T03:49:09.839839+00:00,14,infra,streamhub-perf-postgres,2.82,94906614
2026-08-31T03:49:11.808994+00:00,15,app,streamhub-perf-monolith,49.72,88531272
2026-08-31T03:49:11.808994+00:00,15,infra,streamhub-perf-postgres,0.1,89873449
2026-08-31T03:49:13.969961+00:00,16,app,streamhub-perf-monolith,37.52,88772444
2026-08-31T03:49:13.969961+00:00,16,infra,streamhub-perf-postgres,0.13,89873449
