timestamp_utc,sample,group,container,cpu_percent,memory_bytes
2026-08-31T03:47:47.881241+00:00,1,app,streamhub-perf-monolith,50.17,89569362
2026-08-31T03:47:47.881241+00:00,1,infra,streamhub-perf-postgres,7.58,89055560
2026-08-31T03:47:49.898273+00:00,2,app,streamhub-perf-monolith,49.67,88845844
2026-08-31T03:47:49.898273+00:00,2,infra,streamhub-perf-postgres,4.15,88531272
2026-08-31T03:47:51.919486+00:00,3,app,streamhub-perf-monolith,49.83,93155492
2026-08-31T03:47:51.919486+00:00,3,infra,streamhub-perf-postgres,20.76,88835359
2026-08-31T03:47:54.063647+00:00,4,app,streamhub-perf-monolith,48.63,88027955
2026-08-31T03:47:54.063647+00:00,4,infra,streamhub-perf-postgres,18.74,88531272
2026-08-31T03:47:56.106050+00:00,5,app,streamhub-perf-monolith,49.71,89632276
2026-08-31T03:47:56.106050+00:00,5,infra,streamhub-perf-postgres,19.0,89275761
2026-08-31T03:47:58.125173+00:00,6,app,streamhub-perf-monolith,50.57,93061120
2026-08-31T03:47:58.125173+00:00,6,infra,streamhub-perf-postgres,19.83,88646615
2026-08-31T03:48:00.144845+00:00,7,app,streamhub-perf-monolith,51.31,89841992
2026-08-31T03:48:00.144845+00:00,7,infra,streamhub-perf-postgres,21.84,89328189
2026-08-31T03:48:02.163571+00:00,8,app,streamhub-perf-monolith,49.88,88636129
2026-08-31T03:48:02.163571+00:00,8,infra,streamhub-perf-postgres,21.87,89202360
2026-08-31T03:48:04.298999+00:00,9,app,streamhub-perf-monolith,49.68,97465139
2026-08-31T03:48:04.298999+00:00,9,infra,streamhub-perf-postgres,17.1,89569362
2026-08-31T03:48:06.355339+00:00,10,app,streamhub-perf-monolith,23.03,87828726
2026-08-31T03:48:06.355339+00:00,10,infra,streamhub-perf-postgres,16.23,88793416
