timestamp_utc,sample,group,container,cpu_percent,memory_bytes
2026-08-31T03:48:14.379660+00:00,1,app,streamhub-perf-monolith,49.98,92914319
2026-08-31T03:48:14.379660+00:00,1,infra,streamhub-perf-postgres,9.6,89716163
2026-08-31T03:48:16.420738+00:00,2,app,streamhub-perf-monolith,49.6,89286246
2026-08-31T03:48:16.420738+00:00,2,infra,streamhub-perf-postgres,9.86,90219479
2026-08-31T03:48:18.432371+00:00,3,app,streamhub-perf-monolith,51.4,98775859
2026-08-31T03:48:18.432371+00:00,3,infra,streamhub-perf-postgres,5.48,90963968
2026-08-31T03:48:20.447449+00:00,4,app,streamhub-perf-monolith,50.73,90303365
2026-08-31T03:48:20.447449+00:00,4,infra,streamhub-perf-postgres,9.59,91739914
2026-08-31T03:48:22.622573+00:00,5,app,streamhub-perf-monolith,52.31,89558876
2026-08-31T03:48:22.622573+00:00,5,infra,streamhub-perf-postgres,11.39,90460652
2026-08-31T03:48:24.683011+00:00,6,app,streamhub-perf-monolith,52.47,95042929
2026-08-31T03:48:24.683011+00:00,6,infra,streamhub-perf-postgres,27.24,91488256
2026-08-31T03:48:26.759378+00:00,7,app,streamhub-perf-monolith,52.71,90093650
2026-08-31T03:48:26.759378+00:00,7,infra,streamhub-perf-postgres,31.08,91572142
2026-08-31T03:48:28.781436+00:00,8,app,streamhub-perf-monolith,50.29,90796196
2026-08-31T03:48:28.781436+00:00,8,infra,streamhub-perf-postgres,25.05,90523566
2026-08-31T03:48:30.801198+00:00,9,app,streamhub-perf-monolith,51.59,89485476
2026-08-31T03:48:30.801198+00:00,9,infra,streamhub-perf-postgres,28.74,90009764
2026-08-31T03:48:32.883413+00:00,10,app,streamhub-perf-monolith,27.42,88510300
2026-08-31T03:48:32.883413+00:00,10,infra,streamhub-perf-postgres,31.13,90051707
