timestamp_utc,sample,group,container,cpu_percent,memory_bytes
2026-08-31T03:56:42.382373+00:00,1,app,streamhub-perf-monolith,49.85,88562729
2026-08-31T03:56:42.382373+00:00,1,infra,streamhub-perf-postgres,6.01,90198508
2026-08-31T03:56:44.501954+00:00,2,app,streamhub-perf-monolith,49.52,92044001
2026-08-31T03:56:44.501954+00:00,2,infra,streamhub-perf-postgres,9.51,90439680
2026-08-31T03:56:46.552966+00:00,3,app,streamhub-perf-monolith,49.71,89474990
2026-08-31T03:56:46.552966+00:00,3,infra,streamhub-perf-postgres,9.65,90984940
2026-08-31T03:56:48.572132+00:00,4,app,streamhub-perf-monolith,49.81,89244303
2026-08-31T03:56:48.572132+00:00,4,infra,streamhub-perf-postgres,7.75,91226112
2026-08-31T03:56:50.585652+00:00,5,app,streamhub-perf-monolith,49.71,94602527
2026-08-31T03:56:50.585652+00:00,5,infra,streamhub-perf-postgres,7.37,90450166
2026-08-31T03:56:52.609173+00:00,6,app,streamhub-perf-monolith,51.58,88971674
2026-08-31T03:56:52.609173+00:00,6,infra,streamhub-perf-postgres,12.81,90953482
2026-08-31T03:56:54.699059+00:00,7,app,streamhub-perf-monolith,48.54,90156564
2026-08-31T03:56:54.699059+00:00,7,infra,streamhub-perf-postgres,20.47,90450166
2026-08-31T03:56:56.788123+00:00,8,app,streamhub-perf-monolith,51.34,97895055
2026-08-31T03:56:56.788123+00:00,8,infra,streamhub-perf-postgres,19.23,90439680
2026-08-31T03:56:58.804847+00:00,9,app,streamhub-perf-monolith,51.08,88950702
2026-08-31T03:56:58.804847+00:00,9,infra,streamhub-perf-postgres,24.26,90984940
2026-08-31T03:57:00.821635+00:00,10,app,streamhub-perf-monolith,50.35,90009764
2026-08-31T03:57:00.821635+00:00,10,infra,streamhub-perf-postgres,22.69,90775224
2026-08-31T03:57:02.843981+00:00,11,app,streamhub-perf-monolith,8.88,87650468
2026-08-31T03:57:02.843981+00:00,11,infra,streamhub-perf-postgres,13.16,89412076
